Siruta,Localitate,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_,
155760,Becicherecu Mic,0.4749,0.4749,1.583,1.583,6.332,0.3166,0.4749,1.583,
155797,Belint,0.38985,0.38985,1.2995,1.2995,5.198,0.2599,0.38985,1.2995,
155840,Bethausen,0.42045,0.42045,1.4015,1.4015,5.606,0.2803,0.42045,1.4015,
155911,Biled,0.60735,0.60735,2.0245,2.0245,8.098,0.4049,0.60735,2.0245,
155957,Barna,0.23505,0.23505,0.7835,0.7835,3.134,0.1567,0.23505,0.7835,
156035,Bogda,0.0699,0.0699,0.233,0.233,0.932,0.0466,0.0699,0.233,
156106,Boldur,0.3483,0.3483,1.161,1.161,4.644,0.2322,0.3483,1.161,
156151,Brestovat,0.1044,0.1044,0.348,0.348,1.392,0.0696,0.1044,0.348,
156213,Carpinis,0.8487,0.8487,2.829,2.829,11.316,0.5658,0.8487,2.829,
156259,Cenad,0.72915,0.72915,2.4305,2.4305,9.722,0.4861,0.72915,2.4305,
156277,Cenei,0.46455,0.46455,1.5485,1.5485,6.194,0.3097,0.46455,1.5485,
156311,Cheveresu Mare,0.33675,0.33675,1.1225,1.1225,4.49,0.2245,0.33675,1.1225,
156357,Oras Ciacova,0.80595,0.80595,2.6865,2.6865,10.746,0.5373,0.80595,2.6865,
156437,Comlosu Mare,0.8196,0.8196,2.732,2.732,10.928,0.5464,0.8196,2.732,
156473,Costeiu,0.5793,0.5793,1.931,1.931,7.724,0.3862,0.5793,1.931,
156534,Criciova,0.2412,0.2412,0.804,0.804,3.216,0.1608,0.2412,0.804,
156589,Curtea,0.189,0.189,0.63,0.63,2.52,0.126,0.189,0.63,
156623,Darova,0.5019,0.5019,1.673,1.673,6.692,0.3346,0.5019,1.673,
156669,Denta,0.47415,0.47415,1.5805,1.5805,6.322,0.3161,0.47415,1.5805,
156712,Dudestii Vechi,0.663,0.663,2.21,2.21,8.84,0.442,0.663,2.21,
156767,Dumbrava,0.41685,0.41685,1.3895,1.3895,5.558,0.2779,0.41685,1.3895,
156801,Oras Faget,1.13745,1.13745,3.7915,3.7915,15.166,0.7583,1.13745,3.7915,
156927,Fardea,0.26145,0.26145,0.8715,0.8715,3.486,0.1743,0.26145,0.8715,
157004,Foeni,0.2703,0.2703,0.901,0.901,3.604,0.1802,0.2703,0.901,
157031,Gavojdia,0.4431,0.4431,1.477,1.477,5.908,0.2954,0.4431,1.477,
157086,Oras Gataia,0.9744,0.9744,3.248,3.248,12.992,0.6496,0.9744,3.248,
157193,Ghizela,0.17685,0.17685,0.5895,0.5895,2.358,0.1179,0.17685,0.5895,
157246,Giarmata,1.0833,1.0833,3.611,3.611,14.444,0.7222,1.0833,3.611,
157273,Giera,0.21885,0.21885,0.7295,0.7295,2.918,0.1459,0.21885,0.7295,
157317,Giulvaz,0.48255,0.48255,1.6085,1.6085,6.434,0.3217,0.48255,1.6085,
157362,Jamu Mare,0.4623,0.4623,1.541,1.541,6.164,0.3082,0.4623,1.541,
157424,Jebel,0.53925,0.53925,1.7975,1.7975,7.19,0.3595,0.53925,1.7975,
157451,Lenauheim,0.9573,0.9573,3.191,3.191,12.764,0.6382,0.9573,3.191,
157497,Liebling,0.61125,0.61125,2.0375,2.0375,8.15,0.4075,0.61125,2.0375,
157530,Lovrin,0.6345,0.6345,2.115,2.115,8.46,0.423,0.6345,2.115,
157585,Margina,0.34275,0.34275,1.1425,1.1425,4.57,0.2285,0.34275,1.1425,
157683,Masloc,0.3714,0.3714,1.238,1.238,4.952,0.2476,0.3714,1.238,
157736,Manastiur,0.25965,0.25965,0.8655,0.8655,3.462,0.1731,0.25965,0.8655,
157781,Moravita,0.40635,0.40635,1.3545,1.3545,5.418,0.2709,0.40635,1.3545,
157834,Mosnita Noua,1.1277,1.1277,3.759,3.759,15.036,0.7518,1.1277,3.759,
157898,Nadrag,0.43845,0.43845,1.4615,1.4615,5.846,0.2923,0.43845,1.4615,
157923,Nitchidorf,0.25185,0.25185,0.8395,0.8395,3.358,0.1679,0.25185,0.8395,
157969,Ohaba Lunga,0.1527,0.1527,0.509,0.509,2.036,0.1018,0.1527,0.509,
158010,Ortisoara,0.68895,0.68895,2.2965,2.2965,9.186,0.4593,0.68895,2.2965,
158065,Peciu Nou,0.82725,0.82725,2.7575,2.7575,11.03,0.5515,0.82725,2.7575,
158109,Periam,0.75765,0.75765,2.5255,2.5255,10.102,0.5051,0.75765,2.5255,
158136,Pietroasa,0.1596,0.1596,0.532,0.532,2.128,0.1064,0.1596,0.532,
158181,Pischia,0.4698,0.4698,1.566,1.566,6.264,0.3132,0.4698,1.566,
158243,Racovita,0.4344,0.4344,1.448,1.448,5.792,0.2896,0.4344,1.448,
158314,Oras Recas,1.4286,1.4286,4.762,4.762,19.048,0.9524,1.4286,4.762,
158396,Remetea Mare,0.38595,0.38595,1.2865,1.2865,5.146,0.2573,0.38595,1.2865,
158449,Sacosu Turcesc,0.47295,0.47295,1.5765,1.5765,6.306,0.3153,0.47295,1.5765,
158528,Satchinez,0.75435,0.75435,2.5145,2.5145,10.058,0.5029,0.75435,2.5145,
158564,Sacalaz,1.29975,1.29975,4.3325,4.3325,17.33,0.8665,1.29975,4.3325,
158608,Secas,0.0564,0.0564,0.188,0.188,0.752,0.0376,0.0564,0.188,
158653,Sanandrei,1.02645,1.02645,3.4215,3.4215,13.686,0.6843,1.02645,3.4215,
158699,Sanmihaiu Roman,1.0701,1.0701,3.567,3.567,14.268,0.7134,1.0701,3.567,
158733,Sanpetru Mare,0.53745,0.53745,1.7915,1.7915,7.166,0.3583,0.53745,1.7915,
158779,Sag,0.5073,0.5073,1.691,1.691,6.764,0.3382,0.5073,1.691,
158804,Stiuca,0.31875,0.31875,1.0625,1.0625,4.25,0.2125,0.31875,1.0625,
158859,Teremia Mare,0.72525,0.72525,2.4175,2.4175,9.67,0.4835,0.72525,2.4175,
158895,Tomesti,0.3135,0.3135,1.045,1.045,4.18,0.209,0.3135,1.045,
158966,Topolovatu Mare,0.38055,0.38055,1.2685,1.2685,5.074,0.2537,0.38055,1.2685,
159035,Tormac,0.4248,0.4248,1.416,1.416,5.664,0.2832,0.4248,1.416,
159071,Traian Vuia,0.3219,0.3219,1.073,1.073,4.292,0.2146,0.3219,1.073,
159142,Uivar,0.4575,0.4575,1.525,1.525,6.1,0.305,0.4575,1.525,
159213,Varias,0.9564,0.9564,3.188,3.188,12.752,0.6376,0.9564,3.188,
159259,Victor Vlad Delamarina,0.42615,0.42615,1.4205,1.4205,5.682,0.2841,0.42615,1.4205,
159339,Voiteg,0.35865,0.35865,1.1955,1.1955,4.782,0.2391,0.35865,1.1955,
159366,Birda,0.30975,0.30975,1.0325,1.0325,4.13,0.2065,0.30975,1.0325,
159375,Checea,0.31965,0.31965,1.0655,1.0655,4.262,0.2131,0.31965,1.0655,
159384,Dudestii Noi,0.4956,0.4956,1.652,1.652,6.608,0.3304,0.4956,1.652,
159393,Fibis,0.24885,0.24885,0.8295,0.8295,3.318,0.1659,0.24885,0.8295,
159400,Ghilad,0.30735,0.30735,1.0245,1.0245,4.098,0.2049,0.30735,1.0245,
159419,Gottlob,0.39705,0.39705,1.3235,1.3235,5.294,0.2647,0.39705,1.3235,
159428,Iecea Mare,0.40395,0.40395,1.3465,1.3465,5.386,0.2693,0.40395,1.3465,
159437,Parta,0.34905,0.34905,1.1635,1.1635,4.654,0.2327,0.34905,1.1635,
159446,Padureni,0.25995,0.25995,0.8665,0.8665,3.466,0.1733,0.25995,0.8665,
159455,Saravale,0.4428,0.4428,1.476,1.476,5.904,0.2952,0.4428,1.476,
159464,Sandra,0.46395,0.46395,1.5465,1.5465,6.186,0.3093,0.46395,1.5465,
159473,Tomnatic,0.5679,0.5679,1.893,1.893,7.572,0.3786,0.5679,1.893,
159482,Valcani,0.20895,0.20895,0.6965,0.6965,2.786,0.1393,0.20895,0.6965,
159491,Livezile,0.26295,0.26295,0.8765,0.8765,3.506,0.1753,0.26295,0.8765,
159507,Pesac,0.34335,0.34335,1.1445,1.1445,4.578,0.2289,0.34335,1.1445,
159516,Bucovat,0.25785,0.25785,0.8595,0.8595,3.438,0.1719,0.25785,0.8595,
159525,Otelec,0.2781,0.2781,0.927,0.927,3.708,0.1854,0.2781,0.927,
159614,Municipiul Tulcea,13.46205,13.46205,44.8735,44.8735,179.494,8.9747,13.46205,44.8735,
159650,Oras Babadag,1.5984,1.5984,5.328,5.328,21.312,1.0656,1.5984,5.328,
159687,Oras Isaccea,0.79815,0.79815,2.6605,2.6605,10.642,0.5321,0.79815,2.6605,
159730,Oras Macin,1.665,1.665,5.55,5.55,22.2,1.11,1.665,5.55,
159767,Oras Sulina,0.6159,0.6159,2.053,2.053,8.212,0.4106,0.6159,2.053,
159785,Baia,0.68565,0.68565,2.2855,2.2855,9.142,0.4571,0.68565,2.2855,
159847,Beidaud,0.2484,0.2484,0.828,0.828,3.312,0.1656,0.2484,0.828,
159883,C.a. Rosetti,0.1299,0.1299,0.433,0.433,1.732,0.0866,0.1299,0.433,
159945,Carcaliu,0.45255,0.45255,1.5085,1.5085,6.034,0.3017,0.45255,1.5085,
159963,Casimcea,0.4521,0.4521,1.507,1.507,6.028,0.3014,0.4521,1.507,
160047,Ceatalchioi,0.1035,0.1035,0.345,0.345,1.38,0.069,0.1035,0.345,
160092,Ceamurlia De Jos,0.37605,0.37605,1.2535,1.2535,5.014,0.2507,0.37605,1.2535,
160127,Cerna,0.57825,0.57825,1.9275,1.9275,7.71,0.3855,0.57825,1.9275,
160172,Chilia Veche,0.31935,0.31935,1.0645,1.0645,4.258,0.2129,0.31935,1.0645,
160225,Ciucurova,0.33645,0.33645,1.1215,1.1215,4.486,0.2243,0.33645,1.1215,
160261,Crisan,0.1851,0.1851,0.617,0.617,2.468,0.1234,0.1851,0.617,
160305,Daeni,0.3096,0.3096,1.032,1.032,4.128,0.2064,0.3096,1.032,
160323,Dorobantu,0.2274,0.2274,0.758,0.758,3.032,0.1516,0.2274,0.758,
160387,Frecatei,0.54705,0.54705,1.8235,1.8235,7.294,0.3647,0.54705,1.8235,
160430,Greci,0.79395,0.79395,2.6465,2.6465,10.586,0.5293,0.79395,2.6465,
160458,Grindu,0.2115,0.2115,0.705,0.705,2.82,0.141,0.2115,0.705,
160476,Hamcearca,0.20205,0.20205,0.6735,0.6735,2.694,0.1347,0.20205,0.6735,
160528,Horia,0.2187,0.2187,0.729,0.729,2.916,0.1458,0.2187,0.729,
160564,Izvoarele,0.32025,0.32025,1.0675,1.0675,4.27,0.2135,0.32025,1.0675,
160617,Jijila,0.84735,0.84735,2.8245,2.8245,11.298,0.5649,0.84735,2.8245,
160644,Jurilovca,0.6939,0.6939,2.313,2.313,9.252,0.4626,0.6939,2.313,
160680,Luncavita,0.64815,0.64815,2.1605,2.1605,8.642,0.4321,0.64815,2.1605,
160724,Mahmudia,0.41235,0.41235,1.3745,1.3745,5.498,0.2749,0.41235,1.3745,
160779,Maliuc,0.1428,0.1428,0.476,0.476,1.904,0.0952,0.1428,0.476,
160831,Mihai Bravu,0.4044,0.4044,1.348,1.348,5.392,0.2696,0.4044,1.348,
160877,Mihail Kogalniceanu,0.49305,0.49305,1.6435,1.6435,6.574,0.3287,0.49305,1.6435,
160911,Murighiol,0.5295,0.5295,1.765,1.765,7.06,0.353,0.5295,1.765,
160993,Nalbant,0.42675,0.42675,1.4225,1.4225,5.69,0.2845,0.42675,1.4225,
161035,Niculitel,0.7275,0.7275,2.425,2.425,9.7,0.485,0.7275,2.425,
161053,Nufaru,0.402,0.402,1.34,1.34,5.36,0.268,0.402,1.34,
161106,Ostrov,0.3153,0.3153,1.051,1.051,4.204,0.2102,0.3153,1.051,
161133,Pardina,0.08745,0.08745,0.2915,0.2915,1.166,0.0583,0.08745,0.2915,
161151,Peceneaga,0.26895,0.26895,0.8965,0.8965,3.586,0.1793,0.26895,0.8965,
161179,Sarichioi,1.02795,1.02795,3.4265,3.4265,13.706,0.6853,1.02795,3.4265,
161231,Sfantu Gheorghe,0.1254,0.1254,0.418,0.418,1.672,0.0836,0.1254,0.418,
161259,Slava Cercheza,0.35715,0.35715,1.1905,1.1905,4.762,0.2381,0.35715,1.1905,
161286,Smardan,0.17295,0.17295,0.5765,0.5765,2.306,0.1153,0.17295,0.5765,
161302,Somova,0.73395,0.73395,2.4465,2.4465,9.786,0.4893,0.73395,2.4465,
161348,Stejaru,0.2373,0.2373,0.791,0.791,3.164,0.1582,0.2373,0.791,
161384,Topolog,0.70395,0.70395,2.3465,2.3465,9.386,0.4693,0.70395,2.3465,
161464,Turcoaia,0.52095,0.52095,1.7365,1.7365,6.946,0.3473,0.52095,1.7365,
161482,Valea Nucarilor,0.52785,0.52785,1.7595,1.7595,7.038,0.3519,0.52785,1.7595,
161525,I.c.bratianu,0.1794,0.1794,0.598,0.598,2.392,0.1196,0.1794,0.598,
161543,Vacareni,0.333,0.333,1.11,1.11,4.44,0.222,0.333,1.11,
161552,Bestepe,0.27405,0.27405,0.9135,0.9135,3.654,0.1827,0.27405,0.9135,
161561,Valea Teilor,0.22815,0.22815,0.7605,0.7605,3.042,0.1521,0.22815,0.7605,
161794,Municipiul Barlad,10.9389,10.9389,36.463,36.463,145.852,7.2926,10.9389,36.463,
161829,Municipiul Husi,4.5774,4.5774,15.258,15.258,61.032,3.0516,4.5774,15.258,
161856,Oras Negresti,1.57035,1.57035,5.2345,5.2345,20.938,1.0469,1.57035,5.2345,
161945,Municipiul Vaslui,14.72385,14.72385,49.0795,49.0795,196.318,9.8159,14.72385,49.0795,
162014,Albesti,0.4629,0.4629,1.543,1.543,6.172,0.3086,0.4629,1.543,
162069,Alexandru Vlahuta,0.23895,0.23895,0.7965,0.7965,3.186,0.1593,0.23895,0.7965,
162149,Arsura,0.2451,0.2451,0.817,0.817,3.268,0.1634,0.2451,0.817,
162194,Banca,0.8763,0.8763,2.921,2.921,11.684,0.5842,0.8763,2.921,
162327,Bacani,0.4641,0.4641,1.547,1.547,6.188,0.3094,0.4641,1.547,
162381,Bacesti,0.72195,0.72195,2.4065,2.4065,9.626,0.4813,0.72195,2.4065,
162452,Balteni,0.2325,0.2325,0.775,0.775,3.1,0.155,0.2325,0.775,
162498,Berezeni,0.77205,0.77205,2.5735,2.5735,10.294,0.5147,0.77205,2.5735,
162559,Blagesti,0.213,0.213,0.71,0.71,2.84,0.142,0.213,0.71,
162595,Bogdana,0.24315,0.24315,0.8105,0.8105,3.242,0.1621,0.24315,0.8105,
162693,Bogdanesti,0.5007,0.5007,1.669,1.669,6.676,0.3338,0.5007,1.669,
162791,Bogdanita,0.23625,0.23625,0.7875,0.7875,3.15,0.1575,0.23625,0.7875,
162871,Botesti,0.3144,0.3144,1.048,1.048,4.192,0.2096,0.3144,1.048,
162924,Bunesti-Averesti,0.39855,0.39855,1.3285,1.3285,5.314,0.2657,0.39855,1.3285,
163002,Codaesti,0.6822,0.6822,2.274,2.274,9.096,0.4548,0.6822,2.274,
163057,Coroiesti,0.3213,0.3213,1.071,1.071,4.284,0.2142,0.3213,1.071,
163137,Costesti,0.4413,0.4413,1.471,1.471,5.884,0.2942,0.4413,1.471,
163208,Cretesti,0.26865,0.26865,0.8955,0.8955,3.582,0.1791,0.26865,0.8955,
163253,Danesti,0.3339,0.3339,1.113,1.113,4.452,0.2226,0.3339,1.113,
163324,Deleni,0.3558,0.3558,1.186,1.186,4.744,0.2372,0.3558,1.186,
163379,Delesti,0.3528,0.3528,1.176,1.176,4.704,0.2352,0.3528,1.176,
163486,Dragomiresti,0.77415,0.77415,2.5805,2.5805,10.322,0.5161,0.77415,2.5805,
163618,Dranceni,0.7143,0.7143,2.381,2.381,9.524,0.4762,0.7143,2.381,
163681,Duda-Epureni,0.6963,0.6963,2.321,2.321,9.284,0.4642,0.6963,2.321,
163734,Dumesti,0.57675,0.57675,1.9225,1.9225,7.69,0.3845,0.57675,1.9225,
163789,Epureni,0.45735,0.45735,1.5245,1.5245,6.098,0.3049,0.45735,1.5245,
163832,Falciu,0.8571,0.8571,2.857,2.857,11.428,0.5714,0.8571,2.857,
163903,Gagesti,0.3009,0.3009,1.003,1.003,4.012,0.2006,0.3009,1.003,
163967,Gherghesti,0.4212,0.4212,1.404,1.404,5.616,0.2808,0.4212,1.404,
164062,Garceni,0.38595,0.38595,1.2865,1.2865,5.146,0.2573,0.38595,1.2865,
164133,Grivita,0.552,0.552,1.84,1.84,7.36,0.368,0.552,1.84,
164197,Hoceni,0.42585,0.42585,1.4195,1.4195,5.678,0.2839,0.42585,1.4195,
164277,Dimitrie Cantemir,0.39345,0.39345,1.3115,1.3115,5.246,0.2623,0.39345,1.3115,
164339,Iana,0.6396,0.6396,2.132,2.132,8.528,0.4264,0.6396,2.132,
164393,Ivanesti,0.6705,0.6705,2.235,2.235,8.94,0.447,0.6705,2.235,
164543,Ivesti,0.41655,0.41655,1.3885,1.3885,5.554,0.2777,0.41655,1.3885,
164598,Laza,0.5025,0.5025,1.675,1.675,6.7,0.335,0.5025,1.675,
164687,Lipovat,0.63225,0.63225,2.1075,2.1075,8.43,0.4215,0.63225,2.1075,
164749,Lunca Banului,0.5607,0.5607,1.869,1.869,7.476,0.3738,0.5607,1.869,
164829,Malusteni,0.3525,0.3525,1.175,1.175,4.7,0.235,0.3525,1.175,
164892,Miclesti,0.417,0.417,1.39,1.39,5.56,0.278,0.417,1.39,
164936,Muntenii De Jos,0.64095,0.64095,2.1365,2.1365,8.546,0.4273,0.64095,2.1365,
164981,Oras Murgeni,1.24455,1.24455,4.1485,4.1485,16.594,0.8297,1.24455,4.1485,
165069,Oltenesti,0.40695,0.40695,1.3565,1.3565,5.426,0.2713,0.40695,1.3565,
165130,Osesti,0.5166,0.5166,1.722,1.722,6.888,0.3444,0.5166,1.722,
165185,Padureni,0.61065,0.61065,2.0355,2.0355,8.142,0.4071,0.61065,2.0355,
165274,Perieni,0.56235,0.56235,1.8745,1.8745,7.498,0.3749,0.56235,1.8745,
165336,Poienesti,0.44025,0.44025,1.4675,1.4675,5.87,0.2935,0.44025,1.4675,
165416,Pogana,0.50085,0.50085,1.6695,1.6695,6.678,0.3339,0.50085,1.6695,
165470,Puiesti,0.7449,0.7449,2.483,2.483,9.932,0.4966,0.7449,2.483,
165611,Pungesti,0.5061,0.5061,1.687,1.687,6.748,0.3374,0.5061,1.687,
165719,Rebricea,0.564,0.564,1.88,1.88,7.52,0.376,0.564,1.88,
165817,Rosiesti,0.49035,0.49035,1.6345,1.6345,6.538,0.3269,0.49035,1.6345,
165899,Solesti,0.57555,0.57555,1.9185,1.9185,7.674,0.3837,0.57555,1.9185,
165979,Stanilesti,0.8367,0.8367,2.789,2.789,11.156,0.5578,0.8367,2.789,
166057,Stefan Cel Mare,0.52575,0.52575,1.7525,1.7525,7.01,0.3505,0.52575,1.7525,
166137,Suletea,0.35685,0.35685,1.1895,1.1895,4.758,0.2379,0.35685,1.1895,
166182,Tanacu,0.3117,0.3117,1.039,1.039,4.156,0.2078,0.3117,1.039,
166235,Tacuta,0.50625,0.50625,1.6875,1.6875,6.75,0.3375,0.50625,1.6875,
166315,Tatarani,0.3345,0.3345,1.115,1.115,4.46,0.223,0.3345,1.115,
166413,Todiresti,0.50355,0.50355,1.6785,1.6785,6.714,0.3357,0.50355,1.6785,
166529,Tutova,0.58335,0.58335,1.9445,1.9445,7.778,0.3889,0.58335,1.9445,
166636,Valeni,0.75885,0.75885,2.5295,2.5295,10.118,0.5059,0.75885,2.5295,
166672,Vetrisoaia,0.47895,0.47895,1.5965,1.5965,6.386,0.3193,0.47895,1.5965,
166707,Viisoara,0.27255,0.27255,0.9085,0.9085,3.634,0.1817,0.27255,0.9085,
166770,Vinderei,0.6267,0.6267,2.089,2.089,8.356,0.4178,0.6267,2.089,
166869,Voinesti,0.60915,0.60915,2.0305,2.0305,8.122,0.4061,0.60915,2.0305,
166985,Vulturesti,0.333,0.333,1.11,1.11,4.44,0.222,0.333,1.11,
167035,Vutcani,0.3009,0.3009,1.003,1.003,4.012,0.2006,0.3009,1.003,
167071,Zapodeni,0.57435,0.57435,1.9145,1.9145,7.658,0.3829,0.57435,1.9145,
167179,Zorleni,1.4826,1.4826,4.942,4.942,19.768,0.9884,1.4826,4.942,
167222,Ibanesti,0.2385,0.2385,0.795,0.795,3.18,0.159,0.2385,0.795,
167231,Fruntiseni,0.2841,0.2841,0.947,0.947,3.788,0.1894,0.2841,0.947,
167240,Rafaila,0.31125,0.31125,1.0375,1.0375,4.15,0.2075,0.31125,1.0375,
167259,Pogonesti,0.2619,0.2619,0.873,0.873,3.492,0.1746,0.2619,0.873,
167268,Ciocani,0.2565,0.2565,0.855,0.855,3.42,0.171,0.2565,0.855,
167277,Cozmesti,0.3561,0.3561,1.187,1.187,4.748,0.2374,0.3561,1.187,
167286,Dodesti,0.2694,0.2694,0.898,0.898,3.592,0.1796,0.2694,0.898,
167295,Feresti,0.3261,0.3261,1.087,1.087,4.348,0.2174,0.3261,1.087,
167302,Muntenii De Sus,0.64455,0.64455,2.1485,2.1485,8.594,0.4297,0.64455,2.1485,
167311,Pochidia,0.25815,0.25815,0.8605,0.8605,3.442,0.1721,0.25815,0.8605,
167320,Puscasi,0.55125,0.55125,1.8375,1.8375,7.35,0.3675,0.55125,1.8375,
167473,Municipiul Ramnicu Valcea,17.8248,17.8248,59.416,59.416,237.664,11.8832,17.8248,59.416,
167641,Oras Baile Govora,0.4302,0.4302,1.434,1.434,5.736,0.2868,0.4302,1.434,
167696,Oras Baile Olanesti,0.68445,0.68445,2.2815,2.2815,9.126,0.4563,0.68445,2.2815,
167794,Oras Brezoi,1.0821,1.0821,3.607,3.607,14.428,0.7214,1.0821,3.607,
167909,Oras Calimanesti,1.32855,1.32855,4.4285,4.4285,17.714,0.8857,1.32855,4.4285,
167981,Municipiul Dragasani,3.1479,3.1479,10.493,10.493,41.972,2.0986,3.1479,10.493,
168041,Oras Horezu,1.05315,1.05315,3.5105,3.5105,14.042,0.7021,1.05315,3.5105,
168130,Oras Ocnele Mari,0.5247,0.5247,1.749,1.749,6.996,0.3498,0.5247,1.749,
168229,Alunu,0.66135,0.66135,2.2045,2.2045,8.818,0.4409,0.66135,2.2045,
168309,Amarasti,0.2718,0.2718,0.906,0.906,3.624,0.1812,0.2718,0.906,
168372,Oras Babeni,1.4097,1.4097,4.699,4.699,18.796,0.9398,1.4097,4.699,
168452,Oras Balcesti,0.7803,0.7803,2.601,2.601,10.404,0.5202,0.7803,2.601,
168559,Barbatesti,0.5073,0.5073,1.691,1.691,6.764,0.3382,0.5073,1.691,
168602,Oras Berbesti,0.8355,0.8355,2.785,2.785,11.14,0.557,0.8355,2.785,
168675,Berislavesti,0.41535,0.41535,1.3845,1.3845,5.538,0.2769,0.41535,1.3845,
168755,Boisoara,0.19695,0.19695,0.6565,0.6565,2.626,0.1313,0.19695,0.6565,
168791,Budesti,0.8946,0.8946,2.982,2.982,11.928,0.5964,0.8946,2.982,
168880,Bujoreni,0.7353,0.7353,2.451,2.451,9.804,0.4902,0.7353,2.451,
168960,Bunesti,0.4215,0.4215,1.405,1.405,5.62,0.281,0.4215,1.405,
169039,Cernisoara,0.55335,0.55335,1.8445,1.8445,7.378,0.3689,0.55335,1.8445,
169119,Caineni,0.3771,0.3771,1.257,1.257,5.028,0.2514,0.3771,1.257,
169182,Copaceni,0.4164,0.4164,1.388,1.388,5.552,0.2776,0.4164,1.388,
169253,Costesti,0.4854,0.4854,1.618,1.618,6.472,0.3236,0.4854,1.618,
169306,Creteni,0.33345,0.33345,1.1115,1.1115,4.446,0.2223,0.33345,1.1115,
169351,Daesti,0.459,0.459,1.53,1.53,6.12,0.306,0.459,1.53,
169404,Danicei,0.3069,0.3069,1.023,1.023,4.092,0.2046,0.3069,1.023,
169547,Dragoesti,0.3012,0.3012,1.004,1.004,4.016,0.2008,0.3012,1.004,
169583,Fauresti,0.21945,0.21945,0.7315,0.7315,2.926,0.1463,0.21945,0.7315,
169681,Fartatesti,0.58095,0.58095,1.9365,1.9365,7.746,0.3873,0.58095,1.9365,
169896,Francesti,0.8025,0.8025,2.675,2.675,10.7,0.535,0.8025,2.675,
169994,Galicea,0.57645,0.57645,1.9215,1.9215,7.686,0.3843,0.57645,1.9215,
170097,Ghioroiu,0.2337,0.2337,0.779,0.779,3.116,0.1558,0.2337,0.779,
170168,Glavile,0.29505,0.29505,0.9835,0.9835,3.934,0.1967,0.29505,0.9835,
170220,Golesti,0.38625,0.38625,1.2875,1.2875,5.15,0.2575,0.38625,1.2875,
170346,Gradistea,0.4005,0.4005,1.335,1.335,5.34,0.267,0.4005,1.335,
170444,Gusoeni,0.2205,0.2205,0.735,0.735,2.94,0.147,0.2205,0.735,
170514,Ionesti,0.63045,0.63045,2.1015,2.1015,8.406,0.4203,0.63045,2.1015,
170612,Lalosu,0.3729,0.3729,1.243,1.243,4.972,0.2486,0.3729,1.243,
170685,Ladesti,0.2652,0.2652,0.884,0.884,3.536,0.1768,0.2652,0.884,
170792,Lapusata,0.3135,0.3135,1.045,1.045,4.18,0.209,0.3135,1.045,
170872,Livezi,0.3483,0.3483,1.161,1.161,4.644,0.2322,0.3483,1.161,
170952,Lungesti,0.4728,0.4728,1.576,1.576,6.304,0.3152,0.4728,1.576,
171021,Malaia,0.27345,0.27345,0.9115,0.9115,3.646,0.1823,0.27345,0.9115,
171067,Mateesti,0.4767,0.4767,1.589,1.589,6.356,0.3178,0.4767,1.589,
171101,Maciuca,0.26355,0.26355,0.8785,0.8785,3.514,0.1757,0.26355,0.8785,
171209,Madulari,0.2163,0.2163,0.721,0.721,2.884,0.1442,0.2163,0.721,
171272,Maldaresti,0.29865,0.29865,0.9955,0.9955,3.982,0.1991,0.29865,0.9955,
171325,Mihaesti,1.0137,1.0137,3.379,3.379,13.516,0.6758,1.0137,3.379,
171469,Milcoiu,0.1842,0.1842,0.614,0.614,2.456,0.1228,0.1842,0.614,
171539,Muereasca,0.3945,0.3945,1.315,1.315,5.26,0.263,0.3945,1.315,
171628,Nicolae Balcescu,0.5088,0.5088,1.696,1.696,6.784,0.3392,0.5088,1.696,
171806,Olanu,0.4467,0.4467,1.489,1.489,5.956,0.2978,0.4467,1.489,
171879,Orlesti,0.4326,0.4326,1.442,1.442,5.768,0.2884,0.4326,1.442,
171931,Otesani,0.405,0.405,1.35,1.35,5.4,0.27,0.405,1.35,
171995,Pausesti,0.39165,0.39165,1.3055,1.3055,5.222,0.2611,0.39165,1.3055,
172082,Pausesti-Maglasi,0.60195,0.60195,2.0065,2.0065,8.026,0.4013,0.60195,2.0065,
172153,Perisani,0.3405,0.3405,1.135,1.135,4.54,0.227,0.3405,1.135,
172279,Pesceana,0.24615,0.24615,0.8205,0.8205,3.282,0.1641,0.24615,0.8205,
172340,Pietrari,0.4431,0.4431,1.477,1.477,5.908,0.2954,0.4431,1.477,
172377,Popesti,0.45585,0.45585,1.5195,1.5195,6.078,0.3039,0.45585,1.5195,
172457,Prundeni,0.6195,0.6195,2.065,2.065,8.26,0.413,0.6195,2.065,
172509,Racovita,0.2703,0.2703,0.901,0.901,3.604,0.1802,0.2703,0.901,
172581,Roesti,0.32145,0.32145,1.0715,1.0715,4.286,0.2143,0.32145,1.0715,
172698,Rosiile,0.37815,0.37815,1.2605,1.2605,5.042,0.2521,0.37815,1.2605,
172812,Runcu,0.14025,0.14025,0.4675,0.4675,1.87,0.0935,0.14025,0.4675,
172894,Salatrucel,0.32235,0.32235,1.0745,1.0745,4.298,0.2149,0.32235,1.0745,
172947,Scundu,0.2976,0.2976,0.992,0.992,3.968,0.1984,0.2976,0.992,
172992,Sinesti,0.37275,0.37275,1.2425,1.2425,4.97,0.2485,0.37275,1.2425,
